X,Y,MAPSOURCE,SOURCEDATE,EDITDATE,MAPMETHOD,QUADNAME,UNITNAME,COUNTY,STATE,X_COORD,Y_COORD,LAT,LON,WATERSHED,STREAMNAME,ELEVATION,YEAR,NOTES,COORD_UNITS,COORD_SYSTEM,DATUM,UTM_ZONE,MANAGEMENTZONE,PARKDISTRICT,CREATEDATE,UNITCODE,VEG_CLASS,LANDFORM,GlobalID,LOC_NAME,LOC_ID,TRAIL,ROAD,VALID_RESULT,DDMLat,DDMLon,DMSLat,DMSLon,Carto_Type,FEATURE_ID,MTFCC,IMARS_NAME,IMARS_ID,RVP_NAME,PUBLICDISPLAY,DATAACCESS,REGIONCODE,CREATEUSER,EDITUSER,XYACCURACY,ZACCURACY,OBJECTID
-83.44177638,35.6889034,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT LE CONTE,Great Smoky Mountians National Park,Sevier,Tennessee,279046.22,3952191.08,35.68889651,-83.44177233,Roaring Fork,Dudley Creek,4284.326172,,,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",6bfd8e17-6f05-4f08-bcf4-fc8458207bc4,Mount Winnesoka,,Grapeyard Ridge Trail,Roaring Fork Motor Nature Trail,Certified,35° 41.334' N,83° 26.506' W,"35° 41' 20.027"" N","83° 26' 30.380"" W",Summit,1304638,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,109
-83.43400173,35.68826483,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT LE CONTE,Great Smoky Mountians National Park,Sevier,Tennessee,279748.12,3952102.76,35.68825795,-83.43399769,Porters Creek,,4442.591309,,,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",92152f43-6960-460f-9cf9-500f48c5227f,Lookout Rock,,Brushy Mountain Trail,Roaring Fork Motor Nature Trail,Certified,35° 41.295' N,83° 26.040' W,"35° 41' 17.729"" N","83° 26' 2.392"" W",Summit,1292040,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,110
-83.48777966,35.66247554,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT LE CONTE,Great Smoky Mountians National Park,Sevier,Tennessee,274808.3,3949363.67,35.66246867,-83.4877756,Le Conte Creek,,4301,,,m,UTM,NAD83,17,,Little River District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",9608bccf-d373-4ce5-b159-2dbda3090463,Bull Head,,Bullhead Trail,"Rainbow Falls, Bull Head Parking A",Certified,35° 39.748' N,83° 29.267' W,"35° 39' 44.887"" N","83° 29' 15.992"" W",Summit,1305514,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,111
-83.46743274,35.67912106,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT LE CONTE,Great Smoky Mountians National Park,Sevier,Tennessee,276696.86,3951163.88,35.67911418,-83.4674287,Baskins Creek,Rocky Spur Branch,3572.560791,,,m,UTM,NAD83,17,,Little River District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",d752f04e-6fb1-4df5-b374-723f22aee3d6,Piney Mountain,,Trillium Gap Trail,Roaring Fork Motor Nature Trail,Certified,35° 40.747' N,83° 28.046' W,"35° 40' 44.811"" N","83° 28' 2.743"" W",Summit,1297644,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,112
-83.45321144,35.65466865,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT LE CONTE,Great Smoky Mountians National Park,Sevier,Tennessee,277916.38,3948418.84,35.65466178,-83.4532074,Le Conte Creek,Cole Creek,6356,,,m,UTM,NAD83,17,,Little River District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",5021a07a-0cfc-4ce1-a127-c3605dc41c45,West Point,,Bullhead Trail,Newfound Gap Road North,Certified,35° 39.280' N,83° 27.192' W,"35° 39' 16.782"" N","83° 27' 11.547"" W",Summit,1304484,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,113
-83.44430606,35.65446819,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT LE CONTE,Great Smoky Mountians National Park,Sevier,Tennessee,278722.17,3948376.5,35.65446131,-83.44430202,West Prong Little Pigeon River Upper,,6550.344727,,,m,UTM,NAD83,17,,Little River District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",6bf918c9-415a-4a4b-82f6-cbfa864c1d3a,Cliff Top,,Alum Cave Trail,Nfg Pullout Parking At Mp 9.48,Certified,35° 39.268' N,83° 26.658' W,"35° 39' 16.061"" N","83° 26' 39.487"" W",Summit,1305970,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,114
-83.4368307,35.65426796,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT LE CONTE,Great Smoky Mountians National Park,Sevier,Tennessee,279398.48,3948337.47,35.65426108,-83.43682666,Roaring Fork,,6593,,,m,UTM,NAD83,17,,Little River District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,Open slopes,284ebbfa-bfcd-4cac-91fa-4957cc17a610,High Top,,Boulevard Trail,Nfg Pullout Parking At Mp 9.48,Certified,35° 39.256' N,83° 26.210' W,"35° 39' 15.340"" N","83° 26' 12.576"" W",Summit,1287723,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,115
-83.43181298,35.65329824,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT LE CONTE,Great Smoky Mountians National Park,Sevier,Tennessee,279850.15,3948218.63,35.65329136,-83.43180894,Porters Creek,Cannon Creek,6534,,,m,UTM,NAD83,17,,Little River District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",11e9d7fd-074f-4b14-8b79-c2c9f8862b01,Myrtle Point,,Myrtle Point Trail,Alum Cave Bluffs Trailhead Parking,Certified,35° 39.197' N,83° 25.909' W,"35° 39' 11.849"" N","83° 25' 54.512"" W",Summit,1306809,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,116
-83.47276658,35.65319612,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT LE CONTE,Great Smoky Mountians National Park,Sevier,Tennessee,276141.63,3948299.87,35.65318925,-83.47276253,Le Conte Creek,,5820,,,m,UTM,NAD83,17,,Little River District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",e8bef106-ca3a-4b47-a97b-20e0145ce9b5,Balsam Point,,Bullhead Trail,Newfound Gap Road North,Certified,35° 39.191' N,83° 28.366' W,"35° 39' 11.481"" N","83° 28' 21.945"" W",Summit,1304946,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,117
-83.47823014,35.63065996,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT LE CONTE,Great Smoky Mountians National Park,Sevier,Tennessee,275583.86,3945812.14,35.63065309,-83.47822609,West Prong Little Pigeon River Upper,,4725,,,m,UTM,NAD83,17,,Little River District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",f3bea877-8692-4f5f-8f93-2a76e122224b,Chimney Tops,,Chimney Tops Trail,Newfound Gap Road North,Certified,35° 37.839' N,83° 28.694' W,"35° 37' 50.351"" N","83° 28' 41.614"" W",Summit,1280482,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,118
-83.49145878,35.6257115,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT LE CONTE,Great Smoky Mountians National Park,Sevier,Tennessee,274371.78,3945293.44,35.62570463,-83.49145473,West Prong Little Pigeon River Upper,,5047,,,m,UTM,NAD83,17,,Little River District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",26255db2-1873-4ac2-a634-d8e1ba78c69d,Sugarland Mountain,,Sugarland Mountain Trail,Chimney Picnic Area Parking #1,Certified,35° 37.542' N,83° 29.487' W,"35° 37' 32.537"" N","83° 29' 29.237"" W",Summit,1271723,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,119
-83.4138483,35.63399351,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT LE CONTE,Great Smoky Mountians National Park,Sevier,Tennessee,281424.18,3946036.85,35.63398664,-83.41384427,West Prong Little Pigeon River Upper,Alum Cave Creek,5993.641113,,,m,UTM,NAD83,17,,Little River District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",2f083275-2d1f-4657-b981-9ab4bb9b25b4,Anakeesta Knob,,Boulevard Trail,Newfound Gap Road North,Certified,35° 38.039' N,83° 24.831' W,"35° 38' 2.352"" N","83° 24' 49.839"" W",Summit,1275671,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,120
-83.38972653,35.63088664,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT LE CONTE,Great Smoky Mountians National Park,Sevier,Tennessee,283600.46,3945638.79,35.63087976,-83.38972251,West Prong Little Pigeon River Upper,Sweat Heifer Creek,6218.067871,,GRSM Web site 6217,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Upper slopes, mesas",8b8f951a-fadf-48ee-8f47-8db37bafb80d,Mount Kephart,,Boulevard Trail,Newfound Gap Road North,Certified,35° 37.853' N,83° 23.383' W,"35° 37' 51.167"" N","83° 23' 23.001"" W",Summit,1023663,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,121
-83.37768044,35.63463247,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT LE CONTE,Great Smoky Mountians National Park,Swain,North Carolina,284701.54,3946027.89,35.6346256,-83.37767642,Upper Oconaluftee River,,5687.45166,,,m,UTM,NAD83,17,,Oconaluftee District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",384f5ac6-28d2-496d-ac18-f99f9ce86cd6,Masa Knob,,Appalachian Trail,Newfound Gap Road North,Certified,35° 38.078' N,83° 22.661' W,"35° 38' 4.652"" N","83° 22' 39.635"" W",Summit,1021363,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,122
-83.38759166,35.64533537,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT LE CONTE,Great Smoky Mountians National Park,Sevier,Tennessee,283832.76,3947237.02,35.64532849,-83.38758764,Porters Creek,Horseshoe Branch,5277.000977,,,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",526652cf-f8c9-40c8-8e95-82c21d2ed8da,Horseshoe Mountain,,Boulevard Trail,Nfg Pullout Parking At Mp 12.98,Certified,35° 38.720' N,83° 23.255' W,"35° 38' 43.183"" N","83° 23' 15.316"" W",Summit,1288452,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,123
-83.43040715,35.67801407,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT LE CONTE,Great Smoky Mountians National Park,Sevier,Tennessee,280045.3,3950957.47,35.67800719,-83.43040312,Porters Creek,Enloe Hollow Branch,4916.968262,,,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",046a57ce-8980-4317-8417-0ca9ad1a0aaf,Brushy Mountain,,Brushy Mountain Trail,Roaring Fork Motor Nature Trail,Certified,35° 40.680' N,83° 25.824' W,"35° 40' 40.826"" N","83° 25' 49.451"" W",Summit,1278710,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,124
-83.44584802,35.69159513,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT LE CONTE,Great Smoky Mountians National Park,Sevier,Tennessee,278685.15,3952498.88,35.69158824,-83.44584398,Dudley Creek,Dudley Creek,4312,,,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",d0a90fa5-4626-447c-ac0d-5f79d0d5a773,Round Top,,Grapeyard Ridge Trail,Roaring Fork Motor Nature Trail,Certified,35° 41.495' N,83° 26.751' W,"35° 41' 29.718"" N","83° 26' 45.038"" W",Summit,,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,125
-83.15381902,35.77910154,,,2020-04-13T04:50:42.955Z,Derived/Calculated,HARTFORD,Great Smoky Mountians National Park,Cocke,Tennessee,305327.21,3961587.13,35.77909463,-83.15381506,Pigeon River-Cripple Creek,,3626.623291,,,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Upper slopes, mesas",acc20329-da25-4fed-9c90-b541e6d0bc7e,Turkey Knob,,Lower Mount Cammerer Trail,Gilliland Cemetery Access Road,Certified,35° 46.746' N,83° 9.229' W,"35° 46' 44.741"" N","83° 9' 13.734"" W",Summit,1327263,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,126
-83.17570313,35.76327906,,,2020-04-13T04:50:42.955Z,Derived/Calculated,HARTFORD,Great Smoky Mountians National Park,Cocke,Tennessee,303309.93,3959875.57,35.76327215,-83.17569916,Cosby Creek,Gilliland Fork,4229.057129,,,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",7419895a-6508-476f-a92e-b72123299925,Rich Butt Mountain,,Lower Mount Cammerer Trail,Gilliland Cemetery Access Road,Certified,35° 45.796' N,83° 10.542' W,"35° 45' 47.780"" N","83° 10' 32.517"" W",Summit,1639584,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,127
-83.16139058,35.76354227,,,2020-04-13T04:50:42.955Z,Derived/Calculated,HARTFORD,Great Smoky Mountians National Park,Cocke,Tennessee,304604.67,3959876.13,35.76353536,-83.16138662,Pigeon River-Cripple Creek,Chestnut Branch,4928,,,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",d90e0023-c5c1-433c-aa16-68e84d076aa7,Mount Cammerer,,Mount Cammerer Trail,Gilliland Cemetery Access Road,Certified,35° 45.812' N,83° 9.683' W,"35° 45' 48.727"" N","83° 9' 40.992"" W",Summit,1009932,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,128
-83.22848942,35.76260362,,,2020-04-13T04:50:42.955Z,Derived/Calculated,HARTFORD,Great Smoky Mountians National Park,Cocke,Tennessee,298535.42,3959907.9,35.76259671,-83.22848544,Cosby Creek,,3017.218262,,,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",4af62365-3f12-437f-9e6c-15ada4a72835,Threetop Mountain,,Gabes Mountain Trail,Cosby Entrance Road,Certified,35° 45.756' N,83° 13.709' W,"35° 45' 45.348"" N","83° 13' 42.548"" W",Summit,1327212,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,129
-83.2420289,35.76087998,,,2020-04-13T04:50:42.955Z,Derived/Calculated,HARTFORD,Great Smoky Mountians National Park,Cocke,Tennessee,297306.82,3959744.61,35.76087307,-83.24202491,Cosby Creek,,3134.727051,,,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",92fa61de-6ad6-4b60-8c4a-05f6489fb451,Gabes Mountain,,Gabes Mountain Trail,Cosby Entrance Road,Certified,35° 45.652' N,83° 14.521' W,"35° 45' 39.143"" N","83° 14' 31.290"" W",Summit,1328242,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,130
-83.22983354,35.76988879,,,2020-04-13T04:50:42.955Z,Derived/Calculated,HARTFORD,Great Smoky Mountians National Park,Cocke,Tennessee,298432.28,3960718.86,35.76988188,-83.22982955,Cosby Creek,Webb Branch,3068.393555,,,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",de6f8311-55f1-463f-a2f8-e4c7d5234e6a,Round Mountain,,Gabes Mountain Trail,Cosby Entrance Road,Certified,35° 46.193' N,83° 13.790' W,"35° 46' 11.575"" N","83° 13' 47.386"" W",Summit,1639673,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,131
-83.36625518,35.65366031,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT GUYOT,Great Smoky Mountians National Park,Sevier,Tennessee,285787.12,3948113.84,35.65365343,-83.36625116,Porters Creek,,5134.668945,,,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",7f29cddf-e002-4044-be0a-623b9a0fd62c,Porters Mountain,,Appalachian Trail,Porters Creek Scenic Loop,Certified,35° 39.219' N,83° 21.975' W,"35° 39' 13.152"" N","83° 21' 58.504"" W",Summit,1298280,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,132
-83.33965149,35.67673741,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT GUYOT,Great Smoky Mountians National Park,Sevier,Tennessee,288256.93,3950616.28,35.67673052,-83.33964748,Little Pigeon River Upper,,5485.71875,,,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,U-shaped valleys,5c7b6d44-0ad0-4e77-a479-69a248535c32,Wooly Tops,,Appalachian Trail,Ramsey Cascades Trailhead Parking,Certified,35° 40.608' N,83° 20.349' W,"35° 40' 36.460"" N","83° 20' 20.938"" W",Summit,1304679,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,133
-83.36234174,35.64334954,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT GUYOT,Great Smoky Mountians National Park,Sevier,North Carolina,286113.96,3946961.45,35.64334266,-83.36233772,Bradley Fork,,5454.189941,,,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",7a790e21-bd58-4291-8911-53fb99ef5e01,The Sawteeth,,Appalachian Trail,Newfound Gap Road North,Certified,35° 38.601' N,83° 21.740' W,"35° 38' 36.034"" N","83° 21' 44.416"" W",Summit,996009,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,134
-83.37176475,35.63932222,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT GUYOT,Great Smoky Mountians National Park,Sevier,Tennessee,285249.86,3946535.22,35.63931535,-83.37176073,Porters Creek,,5541.140137,,,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",0566b7fd-3a6e-43b7-8f88-30391106bd9b,Charlies Bunion,,Appalachian Trail,Newfound Gap Road North,Certified,35° 38.359' N,83° 22.306' W,"35° 38' 21.535"" N","83° 22' 18.339"" W",Summit,1019609,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,135
-83.34099367,35.66453986,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT GUYOT,Great Smoky Mountians National Park,Sevier,Tennessee,288103.18,3949266,35.66453298,-83.34098966,Bradley Fork,Shirt Tail Branch,5918.112793,,,m,UTM,NAD83,17,,Oconaluftee District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",fe03776d-82d1-4f07-bbdc-b5bfdf3ef8a4,Laurel Top,,Appalachian Trail,Ramsey Cascades Trailhead Parking,Certified,35° 39.872' N,83° 20.459' W,"35° 39' 52.319"" N","83° 20' 27.563"" W",Summit,1000704,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,136
-83.25529806,35.7151185,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT GUYOT,Great Smoky Mountians National Park,Haywood,North Carolina,295990.23,3954695.49,35.71511161,-83.25529407,Big Creek,,6360.25293,,GRSM Website 6370,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",5629b2c7-76d4-4070-93a6-60198dc7fe92,Old Black,,Appalachian Trail,Cosby Campround Road B,Certified,35° 42.907' N,83° 15.318' W,"35° 42' 54.402"" N","83° 15' 19.059"" W",Summit,1008011,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,137
-83.25757317,35.70522942,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT GUYOT,Great Smoky Mountians National Park,Sevier,Tennessee,295759.15,3953603.16,35.70522252,-83.25756918,Little Pigeon River Upper,Ramsey Prong,6624.450195,,GGRSM Website 6621,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",6c6a1798-6108-47f4-9874-0fa8136220d2,Mount Guyot,,Appalachian Trail,Cosby Campround Road B,Certified,35° 42.313' N,83° 15.454' W,"35° 42' 18.801"" N","83° 15' 27.249"" W",Summit,1023660,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,138
-83.25435975,35.69568888,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT GUYOT,Great Smoky Mountians National Park,Swain,North Carolina,296025.6,3952538.08,35.69568199,-83.25435577,Little Pigeon River Upper,Left Fork Raven Fork,6145.37207,,,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",584ce19c-9b45-40d8-9a70-785e751cb785,Tricorner Knob,,Appalachian Trail,Cosby Campround Road B,Certified,35° 41.741' N,83° 15.261' W,"35° 41' 44.455"" N","83° 15' 15.681"" W",Summit,1022982,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,139
-83.27101286,35.68673124,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT GUYOT,Great Smoky Mountians National Park,Sevier,Tennessee,294495.58,3951579.09,35.68672435,-83.27100887,Little Pigeon River Upper,,6431.096191,,GRSM Website 6417,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",0724feff-bb92-4abc-bf87-c740f70e43ee,Mount Chapman,,Appalachian Trail,Ramsey Cascades Trailhead Parking,Certified,35° 41.203' N,83° 16.261' W,"35° 41' 12.208"" N","83° 16' 15.632"" W",Summit,1306768,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,140
-83.30997372,35.65469893,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT GUYOT,Great Smoky Mountians National Park,Sevier,North Carolina,290885.8,3948107.78,35.65469205,-83.30996972,Upper Raven Fork,Pecks branch,5664.51709,,,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",1e430069-f7d2-4440-ac10-bda61eb4c13e,Pecks Corner,,Appalachian Trail,Ramsey Cascades Trailhead Parking,Certified,35° 39.212' N,83° 18.700' W,"35° 39' 12.691"" N","83° 18' 42.004"" W",Summit,1021851,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,141
-83.28839465,35.67463094,,,2020-04-13T04:50:42.955Z,Derived/Calculated,MOUNT GUYOT,Great Smoky Mountians National Park,Swain,North Carolina,292891.14,3950273.25,35.67462405,-83.28839065,Upper Raven Fork,,6001.154297,,,m,UTM,NAD83,17,,Oconaluftee District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",6a8fd880-066a-4cf3-a0fa-d9f45cf8ded7,Mount Sequoyah,,Appalachian Trail,Ramsey Cascades Trailhead Parking,Certified,35° 40.477' N,83° 17.303' W,"35° 40' 28.647"" N","83° 17' 18.206"" W",Summit,1000705,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,142
-83.35071522,35.78560165,,,2020-04-13T04:50:42.955Z,Derived/Calculated,JONES COVE,Great Smoky Mountians National Park,Sevier,Tennessee,287544.99,3962717.55,35.78559475,-83.3507112,East Fork Dunn Creek,Matthew Creek,3096.615967,,,m,UTM,NAD83,17,,Cosby District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,Open slopes,ccde73df-7e9e-4220-a5f3-eed562412a9a,Webb Mountain,,Old Settlers Trail,Greenbriar Road,Certified,35° 47.151' N,83° 20.698' W,"35° 47' 9.043"" N","83° 20' 41.902"" W",Summit,1304430,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,143
-83.93783352,35.51092563,,,2020-04-13T04:50:42.955Z,Derived/Calculated,CALDERWOOD,Great Smoky Mountians National Park,Blount,Tennessee,233556.93,3933674.24,35.5109188,-83.93782935,Chilhowee Lake,,2415.011963,,,m,UTM,NAD83,17,,Cades Cove District,2020-04-13T04:50:42.955Z,GRSM - Great Smoky Mountains National Park,,"Mountain tops,high ridges",82c96372-7efe-4218-bd2e-7ff6d9a8599d,Chilly Spring Knob,,Gregory Bald Trail,Parson Branch Road,Certified,35° 30.655' N,83° 56.270' W,"35° 30' 39.308"" N","83° 56' 16.186"" W",Summit,1280468,C3022 ,,,,Public Map Display,Unrestricted,SER,GRSM User,GRSM User,>=1m and <5m,>=1m and <5m,144
